customer_id,age,marital_status,employment_status,city,household_dependents,monthly_income,credit_history_type,outstanding_liabilities,Total_Credits,Total_Debits,yearly_income,debt_to_income_ratio,spend_to_income,life_stability_score,life_stability_score_adj,base_risk_score,final_risk_label
50922,44,Married,Salaried,Rawalpindi,3,607934,Thick File,12304984.29406074,6182371.966616729,1432128.483022959,7295208,1.6867212843471298,0.23164705376982192,0.7700000000000001,0.632716080795398,0.8475859623594402,Low
11553,45,Single,Salaried,Rawalpindi,1,710572,Thin File,6614422.544548584,6735888.61,1714570.86,8526864,0.7757156404550306,0.25454260079538327,0.8000000000000002,0.6913759600941051,0.4765321764368702,Low
53199,31,Single,Salaried,Karachi,1,1147227,Thick File,39509763.93527559,11055656.365422878,3514856.110655918,13766724,2.8699464785761024,0.3179237556374356,0.98,0.9875189794457219,1.262372161042113,Medium
30002,35,Single,Salaried,Rawalpindi,2,380818,No Credit History,0.0,3618551.77,1141506.58,4569816,0.0,0.31545942606220445,0.92,0.9030890950320255,0.1346385253637652,Low
32993,29,Single,Salaried,Karachi,1,199346,No Credit History,0.0,1886017.83,551341.46,2392152,0.0,0.29233083531833026,0.89,0.8549417791288897,0.13858034757919316,Low
34154,55,Married,Self-Employed,Karachi,4,559245,Thin File,5944333.853487412,1552612.41,1921975.76,6710940,0.885767562773598,1.2378971787961048,0.53,0.21181460319313755,0.9846173868897915,Low
26046,35,Single,Salaried,Lahore,4,216189,Thin File,2197204.746013565,1896672.21,436609.41,2594268,0.8469456120446897,0.23019748879144025,0.94,0.9330359962362865,0.4360883668358083,Low
25494,65,Married,Salaried,Karachi,5,129752,No Credit History,0.0,1082989.85,370966.53,1557024,0.0,0.34253893280815806,0.7600000000000001,0.6129749916219682,0.21664487857736325,Low
58374,37,Married,Self-Employed,Karachi,3,218693,Thin File,3533614.46146123,578113.8280560549,590206.8354477457,2624316,1.3464891861239439,1.0209162726933523,0.63,0.3655577057360301,1.0545269434582432,Medium
27321,56,Married,Salaried,Lahore,3,237596,No Credit History,0.0,2097370.57,576148.9199999999,2851152,0.0,0.2747004528148534,0.8,0.691375960094105,0.17330116846167243,Low
52232,41,Single,Self-Employed,Islamabad,1,677488,Thin File,23605885.09833784,2516934.222853476,2063444.3530033133,8129856,2.9036039746256104,0.8198241791316204,0.66,0.4193591638191916,1.5935402615915133,High
15108,64,Married,Pensioner,Lahore,1,127795,No Credit History,0.0,403819.76,378575.18,1533540,0.0,0.9374832041819742,0.8,0.691375960094105,0.4052751314401647,Low
27322,65,Married,Salaried,Karachi,3,88490,No Credit History,0.0,794010.4199999999,266499.08,1061880,0.0,0.33563633127594067,0.8,0.691375960094105,0.19462872592305297,Low
51477,44,Single,Self-Employed,Rawalpindi,2,728343,Thick File,16320646.168534271,2183364.7895593867,1789031.98773528,8740116,1.867325822816133,0.8193917832230554,0.6000000000000001,0.3149901878952225,1.2049699062807169,Medium
54602,59,Married,Salaried,Lahore,4,828395,Thin File,19964771.82786009,8376812.278252516,2852555.0130699817,9940740,2.0083786337316396,0.3405298552464634,0.8,0.691375960094105,0.9996929128053919,Low
59670,33,Single,Salaried,Rawalpindi,5,611866,Thin File,25349437.66404709,5050358.938882236,2093301.5803503955,7342392,3.452476279061484,0.4144856219522628,0.8400000000000001,0.7670375518339256,1.5843010913494044,High
75125,27,Single,Salaried,Islamabad,2,2653375,Thick File,154361705.68845874,22507255.56031993,7606540.894733909,31840500,4.847967237967102,0.33795948761450406,0.89,0.8549417791288897,2.0937372710696946,High
80435,40,Single,Salaried,Karachi,1,856646,Thick File,47518643.76692735,7468589.852575043,1884748.6628550475,10279752,4.622547231137494,0.2523566627304558,0.8600000000000001,0.8032369721027786,1.9865344813849626,High
15271,32,Single,Self-Employed,Karachi,1,230705,No Credit History,0.0,703567.05,652040.55,2768460,0.0,0.926762592474175,0.78,0.6523863358043704,0.41127032341486863,Low
8886,65,Married,Pensioner,Karachi,4,63665,No Credit History,0.0,282001.69,129367.76,763980,0.0,0.4587465459992598,0.66,0.4193591638191916,0.30572150014494304,Low
55190,42,Married,Salaried,Karachi,4,1814554,Thin File,64947523.05343236,16277628.383323876,5255577.9184549535,21774648,2.9827127433113785,0.32287121144551884,0.8300000000000001,0.7484887014643447,1.368967845964397,Medium
82284,37,Single,Self-Employed,Islamabad,2,722979,Thick File,28600989.604581445,1640823.6276759238,2545821.0558243976,8675748,3.2966594128739137,1.5515497591173515,0.66,0.4193591638191916,2.006866389885841,High
64342,59,Married,Salaried,Faisalabad,3,129070,No Credit History,0.0,1070083.078472074,453994.1799132095,1548840,0.0,0.4242602885573701,0.78,0.6523863358043704,0.2353945170439869,Low
959,65,Married,Salaried,Faisalabad,5,82733,No Credit History,0.0,688593.63,145762.38999999998,992796,0.0,0.21168098566205779,0.7400000000000002,0.5734217240311494,0.18073291397393287,Low
3682,65,Married,Salaried,Faisalabad,3,83377,No Credit History,0.0,735954.03,223827.94,1000524,0.0,0.3041326315821226,0.78,0.6523863358043704,0.1933498371026503,Low
60194,29,Married,Self-Employed,Karachi,3,247529,Thin File,2868060.176178588,848916.2556143256,788032.5289661493,2970348,0.965563365173112,0.9282795511040512,0.56,0.2533607194168305,0.8977830091014551,Low
70426,49,Married,Salaried,Lahore,3,699279,Thick File,31576208.95464,6594445.511566888,2432404.779019636,8391348,3.762947882949452,0.36885654842345206,0.8300000000000001,0.7484887014643447,1.697156769761903,High
12701,22,Single,Salaried,Karachi,1,52988,No Credit History,0.0,451856.02,169154.5,635856,0.0,0.3743540379211105,0.8,0.691375960094105,0.20817992324886242,Low
70749,41,Single,Self-Employed,Karachi,3,749702,Thick File,36147279.73923577,2618417.062888633,2320460.873157235,8996424,4.017960438644881,0.8862071744942469,0.62,0.3483164119172887,2.0802775835516165,High
35776,65,Married,Pensioner,Karachi,5,199338,No Credit History,0.0,496500.2,638434.27,2392056,0.0,1.2858665195572538,0.6200000000000001,0.348316411917289,0.6129741788657166,Low
42407,31,Single,Salaried,Lahore,5,2297244,Thick File,77730092.51525666,21524318.43,6913260.74,27566928,2.819686317444234,0.32118370861772705,0.9,0.8714065277578947,1.2724371930544243,Medium
15736,61,Married,Salaried,Karachi,3,66705,No Credit History,0.0,585636.45,207634.28,800460,0.0,0.3545440613471697,0.8,0.691375960094105,0.20124643144798315,Low
22976,23,Single,Salaried,Lahore,1,193926,No Credit History,0.0,1837773.31,460510.77,2327112,0.0,0.2505806983448365,0.8,0.691375960094105,0.16485925439716653,Low
45089,65,Married,Salaried,Rawalpindi,4,186644,No Credit History,0.0,1650115.71,581827.76,2239728,0.0,0.35259794442054954,0.7400000000000001,0.5734217240311493,0.230053849539405,Low
64019,22,Single,Salaried,Faisalabad,1,88861,No Credit History,0.0,769205.6729439783,217340.1106288763,1066332,0.0,0.2825509947762833,0.78,0.6523863358043704,0.18579626422060655,Low
56926,46,Married,Salaried,Karachi,3,731351,Thin File,19817571.685728025,6724429.67885261,1950987.6270650392,8776212,2.258100582304466,0.2901342463385965,0.8300000000000001,0.7484887014643447,1.0676650437742092,Medium
15272,27,Single,Self-Employed,Karachi,1,271420,Thin File,1043059.1679182504,711266.6000000001,668012.3,3257040,0.32024747859122754,0.939185617340084,0.6900000000000001,0.4757684710474996,0.5878718397436455,Low
62797,36,Single,Salaried,Karachi,3,150698,No Credit History,0.0,1338129.525029267,436667.8574042947,1808376,0.0,0.32632680387792823,0.8200000000000001,0.7296759754798756,0.18179538748730595,Low
44703,36,Single,Self-Employed,Lahore,2,780816,Thick File,29574253.033556808,2250465.04,2482224.89,9369792,3.156340063601918,1.1029826026612692,0.66,0.4193591638191916,1.7937401454174138,High
39132,38,Married,Salaried,Lahore,5,703746,Thick File,8543084.513264764,5607383.09,1813825.98,8444952,1.0116201372896645,0.32347097164874256,0.7900000000000001,0.6719509733853607,0.5998751516465856,Low
52419,37,Single,Self-Employed,Islamabad,2,708729,Thin File,23671034.861800592,2497189.190148147,1951754.18674345,8504748,2.783272600026243,0.7815801112960729,0.66,0.4193591638191916,1.5320222880093248,High
78917,45,Single,Salaried,Lahore,2,525510,Thick File,28347574.690161493,4424818.20756194,1318138.8432004976,6306120,4.495247504791217,0.29789665551709343,0.8600000000000001,0.8032369721027786,1.951553588321775,High
43462,45,Married,Self-Employed,Lahore,3,117844,No Credit History,0.0,352192.54,330580.79,1414128,0.0,0.9386338829496986,0.63,0.3655577057360301,0.487132432598387,Low
81432,56,Single,Salaried,Karachi,1,830478,Thick File,49258606.263275534,7805513.056895901,2819138.8628220204,9965736,4.942796128703329,0.36117273536025585,0.8300000000000001,0.7484887014643447,2.166406733491335,High
48797,40,Married,Salaried,Karachi,4,333971,No Credit History,0.0,3270397.34,1258353.34,4007652,0.0,0.38477066374734037,0.8300000000000001,0.7484887014643447,0.19754755694548295,Low
4092,46,Single,Salaried,Karachi,2,350072,No Credit History,0.0,3020195.47,1082659.9300000002,4200864,0.0,0.3584733446165508,0.8600000000000001,0.8032369721027786,0.17465642759009814,Low
61399,26,Single,Salaried,Faisalabad,2,78984,No Credit History,0.0,691867.848615772,228306.1305705045,947808,0.0,0.3299846943929887,0.8700000000000001,0.8208390099170871,0.16028489055827427,Low
70261,49,Married,Self-Employed,Lahore,4,781171,Thick File,33114322.13687782,2413506.5280628805,2858952.22446733,9374052,3.53255119603845,1.184563209861612,0.53,0.21181460319313755,2.0246639510686597,High
18884,62,Single,Salaried,Karachi,1,65454,No Credit History,0.0,627575.01,244045.75,785448,0.0,0.38887042543261013,0.8300000000000001,0.7484887014643447,0.1989824735353274,Low
41885,57,Married,Salaried,Rawalpindi,1,640186,Thick File,23931263.258561976,5682163.34,1685662.28,7682232,3.115144159069632,0.29665848770576037,0.7800000000000001,0.6523863358043707,1.4367915503737763,Medium
72972,52,Married,Salaried,Karachi,2,1305372,Thick File,76452846.32181332,11496341.014864614,3188247.4028848484,15664464,4.880654801923546,0.27732711837926255,0.8700000000000001,0.8208390099170871,2.094116659722889,High
63039,48,Single,Salaried,Rawalpindi,1,127397,No Credit History,0.0,1128137.292907394,370376.85427763895,1528764,0.0,0.328308024473771,0.8000000000000002,0.6913759600941051,0.19206381854229357,Low
37419,46,Married,Salaried,Lahore,5,340147,Thin File,4000858.3685493935,3066877.35,1108891.6,4081764,0.9801785180061551,0.36157012879235984,0.7900000000000001,0.6719509733853607,0.6006332089334478,Low
82419,54,Single,Salaried,Karachi,1,1837463,Thin File,98612490.75742535,15220670.01255094,6608306.153533445,22049556,4.472311654942788,0.43416654548831957,0.8600000000000001,0.8032369721027786,1.9900737098723327,High
17717,46,Married,Self-Employed,Karachi,5,316850,Thin File,4043456.2697126754,1121477.58,902769.21,3802200,1.0634514771083052,0.8049812329005873,0.49,0.16279123216862826,0.9164262143163706,Low
18550,51,Single,Self-Employed,Karachi,1,550738,Thick File,4499335.478449182,1454705.6,1226402.43,6608856,0.6808038785601174,0.8430582703068783,0.66,0.4193591638191916,0.7125521550766564,Low
41758,65,Married,Pensioner,Karachi,5,173633,No Credit History,0.0,461005.38,423023.82,2083596,0.0,0.917609469960047,0.6200000000000001,0.348316411917289,0.4840842115066942,Low
54550,58,Married,Salaried,Faisalabad,2,682093,Thin File,29903343.10800646,5763781.61651008,1444574.3502711968,8185116,3.653380044293375,0.2506295685290563,0.8200000000000001,0.7296759754798756,1.6166533728325507,High
77189,35,Single,Self-Employed,Lahore,1,584998,Thick File,31336824.15253477,1714551.2932883743,1529771.721502447,7019976,4.4639496899398345,0.8922280921327089,0.78,0.6523863358043704,2.184763124271289,High
50942,30,Single,Self-Employed,Lahore,2,574768,Thick File,17805206.43975849,1243975.4265604788,1640945.7700706527,6897216,2.581505908797489,1.3191132364202196,0.6900000000000001,0.4757684710474996,1.6253498785041978,High
41259,65,Married,Self-Employed,Faisalabad,3,130894,No Credit History,0.0,401277.6,495674.17,1570728,0.0,1.2352369899615878,0.5299999999999999,0.21181460319313744,0.6293792956882713,Low
35923,62,Married,Self-Employed,Lahore,5,178369,No Credit History,0.0,378401.97,457134.59,2140428,0.0,1.2080629018318754,0.4099999999999999,0.08553382820845162,0.6514385585890434,Low
55826,40,Married,Self-Employed,Lahore,3,621297,Thick File,13423332.449977787,1553350.4504676014,1991474.074940196,7455564,1.800444694664695,1.2820499020622202,0.63,0.3655577057360301,1.3275059171536476,Medium
10799,39,Single,Salaried,Lahore,5,183537,No Credit History,0.0,1556485.55,604797.79,2202444,0.0,0.3885660239081411,0.7800000000000001,0.6523863358043707,0.2229015244167567,Low
16718,23,Single,Salaried,Lahore,1,53573,No Credit History,0.0,471510.65,138066.87,642876,0.0,0.29281751574961085,0.8,0.691375960094105,0.17964214048883753,Low
78810,52,Single,Salaried,Islamabad,1,1605336,Thick File,77626481.10300434,13659336.43138152,4813864.633676816,19264032,4.02960694175536,0.35242299693228507,0.8600000000000001,0.8032369721027786,1.7843815826027492,High
9408,62,Married,Salaried,Rawalpindi,3,151165,No Credit History,0.0,1423721.46,461506.34,1813980,0.0,0.3241547091980273,0.7400000000000001,0.5734217240311493,0.22009871721152222,Low
78241,54,Married,Salaried,Islamabad,2,966072,Thick File,49870752.39107505,9315055.920180382,2358372.256704748,11592864,4.301848800195211,0.25317851269330505,0.8700000000000001,0.8208390099170871,1.8541422470414697,High
34463,22,Single,Salaried,Karachi,1,97877,No Credit History,0.0,864112.44,237535.13,1174524,0.0,0.2748888270965905,0.8,0.691375960094105,0.17336709946028045,Low
79584,36,Single,Self-Employed,Karachi,2,535973,Thick File,22894512.6907112,1642647.327467818,1684040.1001464475,6431676,3.559649013890343,1.0251981948823068,0.66,0.4193591638191916,1.9278391828101467,High
6450,29,Single,Self-Employed,Rawalpindi,1,112894,No Credit History,0.0,328265.8,303325.75,1354728,0.0,0.9240220150194903,0.6300000000000001,0.36555770573603036,0.482018278822814,Low
78526,33,Single,Self-Employed,Islamabad,1,637484,Thin File,36051141.77483467,1637450.908620885,1446578.504444927,7649808,4.712685215387034,0.8834326656123184,0.78,0.6523863358043704,2.2811789351680325,High
74873,41,Single,Salaried,Karachi,1,2539676,Thick File,122507513.60452104,21735755.000085726,6342770.745717248,30476112,4.019788009203176,0.29181275064424866,0.8600000000000001,0.8032369721027786,1.7592404233810628,High
25075,65,Married,Pensioner,Lahore,5,141337,No Credit History,0.0,376099.51,425533.13,1696044,0.0,1.1314345997563258,0.6200000000000001,0.348316411917289,0.5589230069353918,Low
74468,51,Married,Salaried,Rawalpindi,4,534073,Thick File,30273090.16984073,4194212.733367267,1408547.9934276603,6408876,4.72361853251993,0.33583123869484516,0.7700000000000001,0.632716080795398,2.098809326352318,High
7154,59,Married,Self-Employed,Karachi,3,563609,Thick File,18456986.823381137,1712147.66,1414183.76,6763308,2.728987663195802,0.825970193499436,0.5499999999999999,0.23905773332235525,1.5709201996725346,High
66502,24,Single,Salaried,Karachi,1,111922,No Credit History,0.0,1045945.9261848098,405282.1655262705,1343064,0.0,0.3874787098467563,0.8,0.691375960094105,0.21277355842283846,Low
59717,52,Married,Salaried,Lahore,3,2818552,Thick File,106850486.08157817,26115735.645465344,9628215.176217234,33822624,3.15914232208701,0.36867484562757097,0.8300000000000001,0.7484887014643447,1.4555709494383677,Medium
42634,30,Single,Salaried,Karachi,2,423073,Thin File,2287656.119900975,4108157.34,1383671.38,5076876,0.45060302227156085,0.3368106254638666,0.89,0.8549417791288897,0.33438948303875526,Low
46717,49,Single,Self-Employed,Karachi,1,551636,Thick File,28893801.01183232,1878128.6,1400433.4300000002,6619632,4.364864488987882,0.7456532445897238,0.66,0.4193591638191916,2.1520846402467586,High
60146,25,Married,Salaried,Lahore,3,2002539,Thin File,31298901.07423616,18415204.666956693,7268726.43780525,24030468,1.3024673415336239,0.39471329124756305,0.67,0.4379080141887725,0.7996595850029035,Low
57158,42,Married,Self-Employed,Karachi,3,428929,Thin File,4319878.027380222,1208168.0945684654,1666105.471116949,5147148,0.8392758840632402,1.3790333477385048,0.63,0.3655577057360301,0.9769825988997652,Low
74749,50,Married,Salaried,Karachi,1,2464123,Thin File,144235451.63814935,20316190.508473925,6267075.52393968,29569476,4.877849264569318,0.3084768875763782,0.8700000000000001,0.8208390099170871,2.103896864000188,High
67787,34,Single,Salaried,Rawalpindi,1,632142,Thick File,29915281.113173515,6065574.126560031,2003368.1167603813,7585704,3.943638872481004,0.3302849400031339,0.92,0.9030890950320255,1.717283004235492,High
25868,62,Married,Salaried,Faisalabad,3,116455,No Credit History,0.0,1021422.79,352305.93,1397460,0.0,0.344916511098689,0.78,0.6523863358043704,0.20762419493344852,Low
18027,62,Single,Salaried,Lahore,6,73937,No Credit History,0.0,689378.49,226145.11,887244,0.0,0.3280415406614432,0.7500000000000001,0.5931983578265588,0.2165149497748654,Low
32685,32,Married,Self-Employed,Rawalpindi,3,237530,No Credit History,0.0,755584.21,651516.62,2850360,0.0,0.862267566089601,0.6900000000000001,0.4757684710474996,0.4328515303694854,Low
20250,47,Single,Self-Employed,Islamabad,1,475691,Thin File,3134191.8590206066,1360879.11,1820200.06,5708292,0.5490593876349036,1.3375168368064398,0.66,0.4193591638191916,0.8329148569814174,Low
65686,22,Single,Salaried,Islamabad,1,69626,No Credit History,0.0,625333.0942533838,160975.38068335215,835512,0.0,0.25742300341955343,0.8,0.691375960094105,0.16725406117331745,Low
73598,47,Single,Salaried,Karachi,1,565323,Thick File,29811690.54879688,4867288.68835013,1839334.011624372,6783876,4.394491608382181,0.37789696718213067,0.8600000000000001,0.8032369721027786,1.9392513388409234,High
78841,37,Single,Self-Employed,Karachi,1,606121,Thick File,30010439.204855565,2181720.757107593,1545994.5043568898,7273452,4.126023665081161,0.7086121313684309,0.66,0.4193591638191916,2.043583921056617,High
82946,54,Married,Salaried,Lahore,2,780794,Thin File,36862333.105248965,7406815.858154016,1362294.6108580644,9369528,3.9342781377003013,0.18392443568499223,0.8700000000000001,0.8208390099170871,1.6828750550905962,High
48067,61,Married,Salaried,Lahore,5,148287,No Credit History,0.0,1332129.22,438722.7,1779444,0.0,0.3293391992863881,0.7600000000000001,0.6129749916219682,0.21202497184474378,Low
45117,22,Single,Salaried,Karachi,1,164080,No Credit History,0.0,1620936.88,371486.62,1968960,0.0,0.22918004729459468,0.8,0.691375960094105,0.1573690265295819,Low
41689,38,Single,Self-Employed,Islamabad,3,316560,Thin File,4522896.517339879,1050590.9,822083.6200000001,3798720,1.1906366688524581,0.7824956769607687,0.62,0.3483164119172887,0.91304905149793,Low
55819,33,Single,Salaried,Karachi,1,795344,Thick File,26066187.12220502,6309934.464464072,2629548.1230554,9544128,2.7311226747045247,0.41673138146409516,0.98,0.9875189794457219,1.2414253085328129,Medium
63412,32,Single,Salaried,Islamabad,1,162660,No Credit History,0.0,1450912.7481455426,369558.14011645416,1951920,0.0,0.2547071737302081,0.98,0.9875189794457219,0.09226776594414238,Low
30905,60,Married,Salaried,Lahore,5,435793,Thin File,5219775.063505549,3940885.32,1424608.26,5229516,0.9981371249974996,0.3614943807869089,0.7600000000000001,0.6129749916219682,0.622534135368926,Low
51524,27,Single,Salaried,Islamabad,2,220940,Thin File,3618757.022953189,2064577.1371724235,661374.2940001232,2651280,1.36490889609709,0.3203435520759311,0.89,0.8549417791288897,0.6943483568831895,Low
12506,65,Married,Salaried,Karachi,5,153083,No Credit History,0.0,1366132.23,460695.65,1836996,0.0,0.3372260039381372,0.7600000000000001,0.6129749916219682,0.21478535347285593,Low
26742,26,Single,Salaried,Karachi,1,88759,No Credit History,0.0,760693.37,249377.35,1065108,0.0,0.32782857325472253,0.89,0.8549417791288897,0.15100455585693046,Low
47601,65,Married,Salaried,Faisalabad,1,94557,No Credit History,0.0,729515.49,298323.74,1134684,0.0,0.4089335115646255,0.8200000000000001,0.7296759754798756,0.21070773517765,Low
23587,60,Married,Salaried,Lahore,3,711047,Thick File,26427169.663680933,6859775.32,1971974.74,8532564,3.097212815100844,0.2874692479768786,0.8,0.691375960094105,1.416655372808719,Medium
53037,53,Single,Self-Employed,Karachi,4,788504,Thick File,14500775.11093296,1784443.58295069,2312152.6925143474,9462048,1.5325195537386205,1.2957268130406487,0.52,0.19887773620739518,1.2667927720078265,Medium
50665,54,Married,Salaried,Faisalabad,5,781155,Thick File,29188250.27995228,6856101.366136095,1523907.582286527,9373860,3.1137916681239757,0.22227024932029393,0.7700000000000002,0.6327160807953983,1.4151322343128436,Medium
26671,32,Single,Salaried,Karachi,1,2529021,Thick File,35865827.06912921,22979552.35,9317359.76,30348252,1.1818086223654856,0.4054630487411105,0.98,0.9875189794457219,0.6177557711441524,Low
34637,26,Married,Salaried,Islamabad,5,186255,No Credit History,0.0,1636638.78,620570.29,2235060,0.0,0.3791734122459128,0.72,0.5340103798487466,0.24920809932388283,Low
62269,25,Single,Salaried,Karachi,1,275646,No Credit History,0.0,2648010.8875073805,693248.2762849634,3307752,0.0,0.26179953328590605,0.8,0.691375960094105,0.1687858466265409,Low
10250,22,Single,Salaried,Lahore,1,198456,No Credit History,0.0,1925901.42,581279.83,2381472,0.0,0.30182205700743653,0.8,0.691375960094105,0.18279372992907655,Low
70327,49,Single,Salaried,Karachi,1,606739,Thick File,35990842.19164566,5698082.924271121,1898750.067546433,7280868,4.943206942968711,0.33322606209056754,0.8600000000000001,0.8032369721027786,2.1431026558934887,High
18231,29,Single,Salaried,Karachi,1,233308,Thin File,1527833.1187838102,2224959.57,728582.95,2799696,0.5457137393024353,0.32745881424766105,0.89,0.8549417791288897,0.369160635925433,Low
13245,61,Married,Salaried,Karachi,3,106902,No Credit History,0.0,1012417.16,386268.5,1282824,0.0,0.38153059206286855,0.8,0.691375960094105,0.21069171719847773,Low
59835,29,Single,Salaried,Karachi,2,2007023,Thick File,54973785.80790591,17807991.024266724,6413472.856830049,24084276,2.282559107251005,0.360145761975325,0.89,0.8549417791288897,1.0753392148095433,Medium
34137,40,Single,Salaried,Karachi,3,740995,Thick File,39427884.8051328,7744138.62,2719427.24,8891940,4.434114531926471,0.35115937643696565,0.8200000000000001,0.7296759754798756,1.9641326006535575,High
4116,34,Single,Salaried,Karachi,6,215375,Thin File,1223883.041183666,2131436.02,522641.73,2584500,0.47354713392785147,0.24520627402821407,0.9,0.8714065277578947,0.3073894175415418,Low
20784,55,Married,Self-Employed,Lahore,3,345196,No Credit History,0.0,892643.76,1079474.72,4142352,0.0,1.2092993409830803,0.63,0.3655577057360301,0.5818653429100705,Low
30423,58,Single,Salaried,Islamabad,2,509385,Thick File,16216438.113072451,4523396.5600000005,1410612.27,6112620,2.6529434939729537,0.3118479530682684,0.8300000000000001,0.7484887014643447,1.2332020057969895,Medium
41144,61,Married,Salaried,Karachi,5,131876,No Credit History,0.0,1212654.05,550469.0700000001,1582512,0.0,0.45393706149164187,0.7600000000000001,0.6129749916219682,0.2556342236165826,Low
18587,37,Married,Pensioner,Rawalpindi,2,112746,No Credit History,0.0,367830.22,328418.77,1352952,0.0,0.8928518085006488,0.7700000000000001,0.632716080795398,0.40431911277637755,Low
54287,29,Married,Salaried,Karachi,1,2027855,Thick File,79248809.01611455,19736293.577416725,6697985.255598087,24334260,3.2566762153210465,0.3393740009972421,0.9,0.8714065277578947,1.4535997545379797,Medium
77330,51,Married,Salaried,Lahore,5,783346,Thick File,39201285.28617163,6492735.73823472,2581898.945966138,9400152,4.170281620540818,0.3976595771643929,0.7900000000000001,0.6719509733853607,1.8893057568775247,High
44137,65,Married,Salaried,Rawalpindi,3,198384,No Credit History,0.0,1563177.85,467346.55,2380608,0.0,0.2989718994726675,0.7400000000000001,0.5734217240311493,0.21128473380764629,Low
49517,50,Single,Salaried,Islamabad,3,295872,Thin File,3082956.1948289075,2924084.65,723726.0700000001,3550464,0.8683246264443975,0.2475050859060849,0.8200000000000001,0.7296759754798756,0.5015376367749198,Low
50352,45,Married,Pensioner,Karachi,3,674075,Thick File,8583090.871109512,2064981.2056340617,1847866.270585265,8088900,1.0610948101737816,0.8948582053363844,0.79,0.6719509733853605,0.819650552590907,Low
74843,35,Single,Self-Employed,Karachi,2,771237,Thick File,31449059.10550622,2159913.3586593987,2207871.391109969,9254844,3.398118402361814,1.0222032101681735,0.78,0.6523863358043704,1.8039219005524938,High
77672,57,Single,Salaried,Lahore,1,506579,Thin File,24633840.79130311,4752169.016071364,1624917.1156512492,6078948,4.05231904253566,0.3419316039106223,0.8300000000000001,0.7484887014643447,1.8034815030168958,High
79606,28,Single,Salaried,Karachi,1,2319030,Thin File,107660242.82498422,22959297.82614308,6441975.6556396885,27828360,3.8687238111142883,0.280582421284765,0.89,0.8549417791288897,1.6819579271131608,High
23388,49,Single,Salaried,Karachi,2,2845435,Thin File,81667560.6232924,25234940.8,6812562.19,34145220,2.3917713293843494,0.26996544093475977,0.8600000000000001,0.8032369721027786,1.100387193055211,Medium
19630,26,Single,Salaried,Islamabad,2,140491,No Credit History,0.0,1196613.14,494332.59,1685892,0.0,0.4131094339232863,0.89,0.8549417791288897,0.18085285709092777,Low
17929,59,Married,Pensioner,Faisalabad,5,229213,No Credit History,0.0,456127.75,802357.37,2750556,0.0,1.759058971836351,0.6000000000000002,0.31499018789522265,0.7869230931689171,Low
48958,45,Married,Self-Employed,Karachi,5,209860,No Credit History,0.0,682091.0700000001,607961.21,2518320,0.0,0.8913183963566677,0.49,0.16279123216862826,0.5212636306826766,Low
47109,27,Single,Salaried,Karachi,1,205364,Thin File,1629245.0690203796,1804651.37,641037.52,2464368,0.6611205825995943,0.3552138520727956,0.89,0.8549417791288897,0.4250376364830938,Low
28425,60,Single,Salaried,Karachi,2,289378,Thin File,2514035.1933984333,2415147.27,844807.96,3472536,0.7239765028849032,0.3497954848130297,0.8300000000000001,0.7484887014643447,0.4748968454724355,Low
56190,50,Married,Salaried,Karachi,2,2272865,Thin File,45666189.294610485,20335419.203848843,7466924.681112315,27274380,1.674325415290286,0.3671881183797257,0.8700000000000001,0.8208390099170871,0.8430362550697467,Low
76611,31,Single,Self-Employed,Faisalabad,1,633020,Thick File,28330292.103366647,2000158.619266671,1610572.5645336716,7596240,3.729514651176371,0.8052220177928421,0.76,0.612974991621968,1.8703898187925512,High
57244,50,Single,Salaried,Karachi,4,1782646,Thin File,32025182.66192536,15925119.071543308,5128986.753559041,21391752,1.497080798470577,0.32206895335904295,0.8200000000000001,0.7296759754798756,0.7791374591939269,Low
58266,53,Married,Salaried,Karachi,4,1914206,Thin File,38922283.93193191,17133074.37721253,6402084.102612067,22970472,1.6944485179705229,0.37366812213568024,0.8300000000000001,0.7484887014643447,0.8714410745696111,Low
79042,43,Single,Salaried,Islamabad,1,636870,Thick File,29477235.815414164,6130572.993048969,1164680.3914942422,7642440,3.8570446033425925,0.18997901221236255,0.8600000000000001,0.8032369721027786,1.6585012525856693,High
11055,32,Married,Salaried,Rawalpindi,3,318930,Thin File,2211079.917660007,2528400.57,631964.05,3827160,0.5777337085270274,0.24994607561487953,0.89,0.8549417791288897,0.3548391650937964,Low
26004,47,Married,Salaried,Lahore,3,171634,No Credit History,0.0,1422818.19,374450.55,2059608,0.0,0.2631750770805952,0.8300000000000001,0.7484887014643447,0.15498910161212215,Low
57380,29,Single,Self-Employed,Islamabad,1,247803,Thin File,4153400.552917555,797372.3176946661,679223.3970232012,2973636,1.3967409448152397,0.851826091932628,0.6900000000000001,0.4757684710474996,0.9878933923406409,Low
79668,53,Married,Self-Employed,Lahore,2,659181,Thin File,28819626.55826705,1571454.1075743723,1880708.620953937,7910172,3.643362358606702,1.1967943671371655,0.67,0.4379080141887725,2.0167459683934954,High
4571,28,Married,Self-Employed,Faisalabad,5,233383,Thin File,1272214.7179744698,592151.01,760154.25,2800596,0.45426554337324143,1.2837147171044814,0.4000000000000001,0.07766048434394104,0.8615912472498799,Low
